,Unnamed: 0,Unnamed: 0.1,Coffee Name,Roaster Name,Roaster Location,Coffee Origin,Rating,Roast Level,Review Date,Price,Agtron,Flavor,Body,Aroma,Aftertaste,Acidity,Bottom Line,Prices Per Oz,Agtron Whole,Agtron Ground,Coffee Country
1887,1887,2897,Ethiopia Sidamo Oromia FTO,Bard Coffee,"Portland, Maine","Sidama (also Sidamo) growing region, southern Ethiopia.",91,Medium,October 2011,$14.90/12 ounces,47/61,9,8,9,7,8.0,Those coffee drinkers who avoid aggressive acidity and enjoy dark chocolate and nut nuance.,1.24,47,61,Ethiopia
1888,1888,2898,Costa Rica Finca Santa Lucia Organic,Bird Rock Coffee Roasters,"La Jolla, California","Central Valley, Costa Rica.",91,Medium-Light,October 2011,$16.75/12 ounces,57/72,9,8,8,8,8.0,"Classic in its bright acidity; unusual in its rather deep, peach-and-melon fruit.",1.4,57,72,Costa Rica
1889,1889,2899,Guatemala Quiche Chajulense Fair Trade Organic,JBC Coffee Roasters,"Madison, Wisconsin","Quiche Department, Guatemala.",91,Medium-Light,October 2011,$12.95/12 ounces,58/74,8,9,8,8,8.0,Lovers of red table wines that pleasingly balance fruit and oak.,1.08,58,74,Guatemala
1890,1890,2900,Ethiopia Sidama Union Fair Trade Organic,Bard Coffee,"Portland, Maine","Sidama growing region, southern Ethiopia.",92,Medium-Light,October 2011,$14.90/12 ounces,57/72,9,8,9,8,8.0,"Pure, crisply floral and citrus wet-processed Ethiopia of the classic style with Fair-Trade/organic credentials.",1.24,57,72,Ethiopia
1891,1891,2901,Café Tierra Ethiopia Yirgacheffe Fair Trade Organic,Coffee Bean International,"Portland, Oregon","Yirgacheffe growing region, southern Ethiopia.",92,Medium-Light,October 2011,$9.99/12 ounces,51/72,9,8,8,8,9.0,Quietly distinctive Yirgacheffe should please lovers of classic coffees without alarming them with excessive aromatic fireworks.,0.83,51,72,Ethiopia
1892,1892,2902,Organic Ethiopia Worka Coop Natural Process,Kickapoo Coffee,"Viroqua, Wisconsin","Yirgacheffe growing region, southern Ethiopia.",92,Medium-Light,October 2011,$13.25/12 ounces,55/74,9,9,8,8,8.0,Those who want difference and drama in their cup.,1.1,55,74,Ethiopia
1893,1893,2903,Organic Costa Rica Las Lajas Natural Process,DOMA Coffee Roasting Company,"Post Falls, Idaho","Central Valley, Costa Rica.",93,Medium,October 2011,$15.40/12 ounces,47/62,9,9,9,8,8.0,"Naturally sweet but crisply nuanced, a coffee for lovers of soft, subtly complex white table wines.",1.28,47,62,Costa Rica
1894,1894,2904,Estate of Kenya,The Roasterie,"Kansas City, Missouri","Nyeri District, Kenya.",90,Medium-Dark,September 2011,$29.30/12 ounces,41/49,8,8,8,8,8.0,One of the world’s most distinctive origins in a darker-roasted mode.,2.44,41,49,Kenya
1895,1895,2908,Honduras Santa Barbara,Bard Coffee,"Portland, Maine",Southern Honduras.,90,Medium,September 2011,$15.90/12 ounces,48/62,8,8,8,8,8.0,"Solidly satisfying breakfast cup with a quiet, tartly rich complexity associated with cultivars derived from the heirloom Bourbon variety of Arabica, in this case, Pacas.",1.32,48,62,Honduras
1896,1896,2910,Kenya Gichathaini,Kickapoo Coffee,"Viroqua, Wisconsin","Nyeri County, Central Highlands, Kenya.",92,Medium-Light,September 2011,$15.75/12 ounces,54/75,9,8,8,9,8.0,"Refreshing coffee; think the sweet, pink sort of grapefruit with deepening resonances of cedar and dark chocolate.",1.31,54,75,Kenya
1897,1897,2911,Kenya Gichathaini,Heart Coffee Roasters,"Portland, Oregon","Nyeri County, Central Highlands, Kenya.",92,Light,September 2011,$20.00/12 ounces,59/85,9,9,8,8,8.0,"An acidity-lover’s coffee for sure, its grandly expressed brightness intensified by an unusually light roast.",1.67,59,85,Kenya
1898,1898,2912,Kenya Thika Chania Estate Natural Process,Victrola Coffee Roasters,"Seattle, Washington","Thika growing region, central Kenya.",92,Medium,September 2011,$15.50/8 ounces,46/63,9,9,9,7,8.0,"Lovers of big, fruity red table wines and those coffee drinkers who already know they enjoy the lushly fruit- and brandy-toned character of a lightly fermented dried-in-the-fruit “natural” coffee.",1.94,46,63,Kenya
1899,1899,2913,Kenya AA Kangocho,Equator Coffees & Teas,"San Rafael, California","Nyeri County, Central Highlands, Kenya.",92,Medium,September 2011,$21.95/16 ounces,54/64,9,9,8,8,8.0,"An almost creamily smooth mouthfeel and quiet, relatively restrained acidity makes this a particularly accessible rendition of the celebrated Kenya profile.",1.37,54,64,Kenya
1900,1900,2914,Kenya AA Karogoto Microlot,Willoughby's Coffee & Tea,"Branford, Connecticut","Nyeri County, Central Highlands, Kenya.",92,Medium,September 2011,$24.99/16 ounces,52/66,9,8,8,9,8.0,Those who prefer the delicately refreshing possibilities of the Kenya profile.,1.56,52,66,Kenya
1901,1901,2915,Kenya Kangocho Full Flavor Roast,Terroir Coffee,"Acton, Massachusetts","Nyeri County, Central Highlands, Kenya.",92,Medium-Light,September 2011,$22.75/12 ounces,54/73,9,8,9,8,8.0,Intense but sweetly nuanced acidity should please those who enjoy a bright but engagingly complex cup.,1.9,54,73,Kenya
1902,1902,2916,Kenya Karatu-Thika,Counter Culture Coffee,"Durham, North Carolina","Thika growing region, central Kenya.",93,Medium,September 2011,$15.75/12 ounces,50/71,9,9,8,8,9.0,"The Kenya acidity is enveloped in rich, brandyish fruit and cocoa notes, making this a Kenya for lovers of fruit-rich red table wines.",1.31,50,71,Kenya
1903,1903,2917,Kenya Tekangu Ngunguru,Four Barrel Coffee,"San Francisco, California","Nyeri County, Central Highlands, Kenya.",93,Medium-Light,September 2011,$21.00/12 ounces,53/72,9,8,9,8,9.0,"Those who enjoy a bracing, complex acidy sensation without a hint of sour bite; the acidity is wine-like and nuanced with pungent cedar and lush night flowers.",1.75,53,72,Kenya
1904,1904,2918,Kenya Thiriku,Counter Culture Coffee,"Durham, North Carolina","Nyeri County, Central Highlands, Kenya.",93,Medium-Light,September 2011,$16.25/12 ounces,55/79,9,8,9,9,8.0,A slightly bitterish but pleasing bite gives authority to this richly classic Kenya with its spicy floral and pungent berry notes.,1.35,55,79,Kenya
1905,1905,2919,Kenya AA Kiaora Estate Full City Roast,Strongtree Heirloom Organic Coffees,"Hudson, New York","Kirinyaga District, Central Highlands, Kenya.",94,Medium,September 2011,$17.00/16 ounces,47/56,10,8,9,9,8.0,"Distinctive Kenya fruit in a superbly balanced, versatile cup.",1.06,47,56,Kenya
1906,1906,2920,Kenya Giakanja,Klatch Coffee,"Upland, California","Nyeri County, Central Highlands, Kenya.",94,Medium-Light,September 2011,$22.95/12 ounces,51/75,10,8,9,8,9.0,"A balanced and complete medium-roasted cup, yet remarkable in its aromatic detail.",1.91,51,75,Kenya
1907,1907,2921,Kenya Karatu AA,Coffea Roasterie,"Sioux Falls, South Dakota","Thika growing region, central Kenya.",95,Medium,September 2011,$29.95/12 ounces,50/68,10,8,9,9,9.0,"A brightly acidy coffee with complete and seductive balance and delicately distinctive, layered Kenya aromatics.",2.5,50,68,Kenya
1908,1908,2922,Kenya Kiandu,Gimme! Coffee,"Ithaca, New York","Nyeri County, Central Highlands, Kenya.",95,Medium-Light,September 2011,$23.00/12 ounces,54/81,10,9,8,9,9.0,A distinctive and intense yet balanced expression of the pungent/sweet fruit-toned Kenya character.,1.92,54,81,Kenya
1909,1909,2923,Kenya Ruthagati,Cafe Grumpy,"Brooklyn, New York","Mathira East District, Central Kenya.",91,Medium-Light,August 2011,$14.00/8 ounces,52/74,9,9,8,7,8.0,"Lovers of bright, dry white wines and coffee lovers interested in an engaging variation on the classic Kenya profile.",1.75,52,74,Kenya
1910,1910,2925,La Union Mexico Fair Trade Organic,Green Mountain Coffee,"Waterbury, Vermont","Veracruz, Mexico",90,Medium,August 2011,$19.49/12 ounces,47/65,8,9,8,7,8.0,"Balanced Latin-American-style breakfast cup, sweetly crisp and fruit-toned with a hint of savory depth and solid social and environmental credentials.",1.62,47,65,Mexico
1911,1911,2926,Original Roast,Rex Roasting,"Terre Haute, Indiana",Central and Colombia.,87,Medium,August 2011,$13.00/12 ounces,47/58,7,7,8,7,8.0,Heavy body and rich acidity in particular should help flavor pair with sweetener and/or whitener.,1.08,47,58,Colombia
1912,1912,2928,El Salvador Amarillo Yellow Bourbon,JBC Coffee Roasters,"Madison, Wisconsin",Northwestern El Salvador,93,Medium-Light,August 2011,$13.95/12 ounces,59/75,9,9,9,8,8.0,"Presumably the influence of the Bourbon cultivar gives the fruit its pungent, roundly tart, raisiny richness here. Should please those who enjoy red table wines with dry, complex fruit character.",1.16,59,75,El Salvador
1913,1913,2930,Guatemala Finca La Candelaria,JBC Coffee Roasters,"Madison, Wisconsin","Alotenango, Guatemala.",92,Medium-Light,August 2011,$12.95/12 ounces,59/75,8,8,9,9,8.0,Wonderfully summery breakfast cup.,1.08,59,75,Guatemala
1914,1914,2932,El Salvador Finca Los Alpes Tierra Fertil Pacamara,JBC Coffee Roasters,"Madison, Wisconsin",Northwest El Salvador.,92,Medium-Light,August 2011,$13.95/12 ounces,58/76,9,9,8,8,8.0,Those who enjoy sensory distinction without acidy drama.,1.16,58,76,El Salvador
1915,1915,2933,El Salvador Finca Los Alpes El Banco Pacamara,JBC Coffee Roasters,"Madison, Wisconsin",Northwest El Salvador.,90,Light,August 2011,$13.95/12 ounces,63/81,8,8,9,8,7.0,Lovers of decisively dry but complexly aromatic white table wines should enjoy this very light-roasted coffee.,1.16,63,81,El Salvador
1916,1916,2935,Sumatra Lake Tawar,Bird Rock Coffee Roasters,"La Jolla, California","Aceh Province, northern Indonesia, Indonesia.",94,Medium,August 2011,$15.75/12 ounces,49/56,10,8,9,9,8.0,"Superb, sweetly earthy, resoundingly complex Sumatra for those who already love Sumatras and want to move up, or those who have never sampled the type and want to at its best.",1.31,49,56,Indonesia
1917,1917,2936,Bard 2.2,Bard Coffee,"Portland, Maine",Indonesia and Costa Rica.,92,Medium,August 2011,$12.90/12 ounces,47/69,9,8,8,9,8.0,"Nicely balances the deep, rustic fruit of classic Indonesia coffees with a brighter Central America.",1.07,47,69,Costa Rica
1918,1918,2937,Hojas de Otono,Caribou Coffee,"Minneapolis, Minnesota",World Blend,92,Medium-Dark,August 2011,$15.99/16 ounces,43/49,9,8,8,10,7.0,"Those whose associations with autumn include the sweetly pungent, slightly smoky, deep, resonant.",1.0,43,49,World Blend
1919,1919,2938,Colombia Cup of Excellence 2011 First Place Winner,Paradise Roasters,"Ramsey, Minnesota","San Agustín growing region, Huila Department, southern Colombia",93,Medium-Light,August 2011,$64.95/10 ounces,57/68,9,8,9,9,8.0,Those who want to enjoy the assertively acidy but balanced and complexly nuanced cup that impresses international juries.,6.5,57,68,Colombia
1920,1920,2939,Costa Rica Las Lajas Honey Process,The Roasterie,"Kansas City, Missouri","Central Valley, Costa Rica.",92,Medium,August 2011,$18.62/12 ounces,46/57,9,9,8,8,8.0,"Low-toned complexity, smoothly lively mouthfeel and easy, approachable acidity should make this a comfortable but engaging breakfast cup.",1.55,46,57,Costa Rica
1921,1921,2942,Guatemalan Puerta Verde,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Antigua valley, Guatemala",91,Medium-Light,August 2011,$16.95/16 ounces,54/70,9,8,9,7,8.0,"Pronounced but balanced acidity and complex, harmonious aromatics in a classic medium-roasted Antigua.",1.06,54,70,Guatemala
1922,1922,2943,Sumatra Lintong,Temple Coffee and Tea,"Sacramento, California","Lintong growing district, northern Indonesia, Indonesia.",93,Medium,August 2011,$14.00/12 ounces,48/62,9,8,9,9,8.0,A superb Sumatra; a wonderful introduction to this unorthodox type for those who don’t know it and a revelation for those who only know the sharply musty variety.,1.17,48,62,Indonesia
1923,1923,2944,Costa Rica Santa Elena Espresso,Temple Coffee and Tea,"Sacramento, California","Tarrazu growing region, central Costa Rica.",93,Medium,August 2011,$14.00/12 ounces,48/71,9,9,9,8,8.0,"Bright, sweetly acidy and resoundingly complex straight shot; sweet and gently chocolaty in short milk. Not a caffè latte or long milk espresso.",1.17,48,71,Costa Rica
1924,1924,2945,Ethiopia Amaro Dernaye,Temple Coffee and Tea,"Sacramento, California","Amaro region, southern Ethiopia.",91,Medium-Light,August 2011,$17.00/12 ounces,55/67,8,8,8,8,7.0,"This unusual coffee should please those who find many admired coffees too acidy and intense, but who still enjoy distinction and originality.",1.42,55,67,Ethiopia
1925,1925,2947,Nicaragua Flor de Jinotega FTO,Thanksgiving Coffee,"Fort Bragg, California","Jinotega, Nicaragua",89,Medium,August 2011,$13.00/12 ounces,49/55,8,8,8,8,7.0,Those who prefer quiet depth to bright acidity with a bonus of impressive social and environmental credentials.,1.08,49,55,Nicaragua
1926,1926,2949,Nicaragua Santa Teresa,Cafe Grumpy,"Brooklyn, New York","Nueva Segovia growing region, Nicaragua.",90,Medium-Light,August 2011,$16.00/12 ounces,58/77,8,9,8,7,8.0,"Those who enjoy grandly acidy, big-bodied medium-roasted coffees.",1.33,58,77,Nicaragua
1927,1927,2950,Nicaragua 5 de Junio Maragojipe,Counter Culture Coffee,"Durham, North Carolina","Las Sabanas, Nicaragua",91,Light,August 2011,$12.75/12 ounces,64/80,8,8,9,8,8.0,Light roasting develops the floral sweetness of this pure and delicate coffee.,1.06,64,80,Nicaragua
1928,1928,2951,Mierisch Farms Pacamara Natural Process,Muddy Dog Roasting,"Morrisville, North Carolina","Jinotega, Nicaragua",93,Medium,August 2011,$17.25/16 ounces,46/57,9,8,10,7,9.0,"Both those who have never sampled a brandyish, fruity style natural coffee or those who have and love them.",1.08,46,57,Nicaragua
1929,1929,2952,Nicaragua Wiwili Organic Micro Lot,True Beans Coffee Roasters,"Long Beach, California","Jinotega, Nicaragua",93,Medium-Light,August 2011,$10.99/12 ounces,54/76,9,8,8,9,9.0,"Those who prefer balance to intensity; smooth is perhaps the most overused word in beverage description, but this coffee defines it.",0.92,54,76,Nicaragua
1930,1930,2953,Nicaragua SHG,Stauf's Coffee Roasters,"Columbus, Ohio","Matagalpa and Jinotega growing regions, Nicaragua",94,Medium,August 2011,$16.00/16 ounces,50/61,9,9,8,9,9.0,"Exemplary Nicaragua: rich, robust, deep-toned.",1.0,50,61,Nicaragua
1931,1931,2954,Kenya Kagumo PB Special Reserve Micro Lot,Old Soul Co.,"Sacramento, California","Nyeri region, central Kenya.",90,Medium,July 2011,$20.00/12 ounces,47/69,8,8,8,8,8.0,"Crisp, cleanly bright breakfast cup with a complicating hint of East Africa.",1.67,47,69,Kenya
1932,1932,2955,Costa Rica Micro Lot “Pepe” Honey Processed,Bard Coffee,"Portland, Maine","Naranjo, Costa Rica.",95,Medium-Light,July 2011,$14.90/12 ounces,53/69,10,9,9,8,9.0,"A grandly classic Latin-American cup: powerful but nuanced acidity, full mouthfeel, deeply expressed aromatics.",1.24,53,69,Costa Rica
1933,1933,2956,Costa Rica Finca Las Gravileas Fair Trade Organic,Wicked Joe,"Brunswick, Maine","Tarrazu growing region, central Costa Rica.",92,Medium-Light,July 2011,$12.85/12 ounces,55/70,8,8,9,9,8.0,"Those who enjoy sensory depth and quiet authority. Rich and balanced when taken black, but should handle whitener well.",1.07,55,70,Costa Rica
1934,1934,2957,Costa Rica Finca Las Palomas,Bard Coffee,"Portland, Maine","Asseri, Tarrazu, Costa Rica",90,Medium,July 2011,$12.90/12 ounces,48/64,8,8,8,8,8.0,Clarity and balance in a crisp morning cup.,1.07,48,64,Costa Rica
1935,1935,2959,Kenya Gichatha-Ini,Bird Rock Coffee Roasters,"La Jolla, California","Central Province, Kenya.",92,Medium,July 2011,$22.00/12 ounces,47/64,8,9,9,8,8.0,"The pungent Kenya fruit is gently deepened by the roast, rounding complexity and softening acidity.",1.83,47,64,Kenya
1936,1936,2960,Kenya Gichatha-Ini,PT's Coffee Roasting Co.,"Topeka, Kansas","Central Province, Kenya.",92,Medium-Light,July 2011,$22.95/12 ounces,58/79,9,8,8,8,9.0,The pungent Kenya fruit is softened and deepened without loss of its tart authority in this quietly complex version of the Kenya profile.,1.91,58,79,Kenya
1937,1937,2961,Ethiopia Yirgacheffe Koke Coop Fair Trade Organic,JBC Coffee Roasters,"Madison, Wisconsin","Yirgacheffe growing region, southern Ethiopia.",92,Medium-Light,July 2011,$13.95/12 ounces,59/79,9,8,8,9,8.0,"Delicately pure coffee, light-roasted to develop fresh, orchard-like aromatics and natural sweetness. Excellent environmental and social credentials.",1.16,59,79,Ethiopia
1938,1938,2962,Nicaragua Cinco De Junio Fair Trade Organic,JBC Coffee Roasters,"Madison, Wisconsin","Las Sabanas, Nicaragua",90,Light,July 2011,$12.95/12 ounces,62/86,8,8,8,8,8.0,"Crisp, sweet-toned lighter-roasted coffee with fine floral notes and excellent environmental and social credentials.",1.08,62,86,Nicaragua
1939,1939,2963,Panama Gesha 2011,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Volcán growing region, west and southwest of Volcán Barú, western Panama.",94,Medium,July 2011,$49.95/16 ounces,53/68,10,8,9,8,9.0,Coffee lovers with who don’t mind dropping significant money on a memorable version of the rare and celebrated Gesha profile,3.12,53,68,Panama
1940,1940,2964,Rwanda Coopac,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Rubavu-Rutsiro, Rwanda.",92,Medium,July 2011,$15.95/16 ounces,48/63,9,8,9,8,8.0,"Elegantly pungent and earthy, a good choice for those who enjoy fine Sumatras.",1.0,48,63,Rwanda
1941,1941,2966,Kenya “Karie” Micro-lot,Paradise Roasters,"Ramsey, Minnesota","Mathira West District, Central Kenya.",92,Medium,July 2011,$19.95/12 ounces,48/66,8,8,9,9,8.0,"Those in quest of the quiet, resonant side of the celebrated Kenya profile.",1.66,48,66,Kenya
